diputado,bloque,proyecto,voto
D217,Coalición Federal,tarifas_energia,favor
D218,Coalición Federal,ley_bases,ausente
D218,Coalición Federal,reforma_laboral,contra
D218,Coalición Federal,presupuesto,contra
D218,Coalición Federal,privatizaciones,ausente
D218,Coalición Federal,retenciones_agro,contra
D218,Coalición Federal,coparticipacion,favor
D218,Coalición Federal,obra_publica_prov,favor
D218,Coalición Federal,emergencia_jubilados,favor
D218,Coalición Federal,financiamiento_univ,favor
D218,Coalición Federal,salud_emergencia,favor
D218,Coalición Federal,boleta_unica,favor
D218,Coalición Federal,ficha_limpia,favor
D218,Coalición Federal,reforma_politica,favor
D218,Coalición Federal,dnu_delegadas,contra
D218,Coalición Federal,tarifas_energia,contra
D219,Coalición Federal,ley_bases,contra
D219,Coalición Federal,reforma_laboral,favor
D219,Coalición Federal,presupuesto,contra
D219,Coalición Federal,privatizaciones,contra
D219,Coalición Federal,retenciones_agro,favor
D219,Coalición Federal,coparticipacion,favor
D219,Coalición Federal,obra_publica_prov,favor
D219,Coalición Federal,emergencia_jubilados,favor
D219,Coalición Federal,financiamiento_univ,favor
D219,Coalición Federal,salud_emergencia,favor
D219,Coalición Federal,boleta_unica,favor
D219,Coalición Federal,ficha_limpia,favor
D219,Coalición Federal,reforma_politica,contra
D219,Coalición Federal,dnu_delegadas,contra
D219,Coalición Federal,tarifas_energia,contra
D220,Coalición Federal,ley_bases,favor
D220,Coalición Federal,reforma_laboral,contra
D220,Coalición Federal,presupuesto,contra
D220,Coalición Federal,privatizaciones,contra
D220,Coalición Federal,retenciones_agro,contra
D220,Coalición Federal,coparticipacion,favor
D220,Coalición Federal,obra_publica_prov,favor
D220,Coalición Federal,emergencia_jubilados,contra
D220,Coalición Federal,financiamiento_univ,favor
D220,Coalición Federal,salud_emergencia,favor
D220,Coalición Federal,boleta_unica,favor
D220,Coalición Federal,ficha_limpia,favor
D220,Coalición Federal,reforma_politica,contra
D220,Coalición Federal,dnu_delegadas,contra
D220,Coalición Federal,tarifas_energia,favor
D221,Coalición Federal,ley_bases,favor
D221,Coalición Federal,reforma_laboral,favor
D221,Coalición Federal,presupuesto,favor
D221,Coalición Federal,privatizaciones,favor
D221,Coalición Federal,retenciones_agro,favor
D221,Coalición Federal,coparticipacion,favor
D221,Coalición Federal,obra_publica_prov,favor
D221,Coalición Federal,emergencia_jubilados,contra
D221,Coalición Federal,financiamiento_univ,ausente
D221,Coalición Federal,salud_emergencia,contra
D221,Coalición Federal,boleta_unica,favor
D221,Coalición Federal,ficha_limpia,favor
D221,Coalición Federal,reforma_politica,favor
D221,Coalición Federal,dnu_delegadas,contra
D221,Coalición Federal,tarifas_energia,contra
D222,Coalición Federal,ley_bases,contra
D222,Coalición Federal,reforma_laboral,contra
D222,Coalición Federal,presupuesto,contra
D222,Coalición Federal,privatizaciones,contra
D222,Coalición Federal,retenciones_agro,contra
D222,Coalición Federal,coparticipacion,favor
D222,Coalición Federal,obra_publica_prov,favor
D222,Coalición Federal,emergencia_jubilados,favor
D222,Coalición Federal,financiamiento_univ,favor
D222,Coalición Federal,salud_emergencia,ausente
D222,Coalición Federal,boleta_unica,favor
D222,Coalición Federal,ficha_limpia,favor
D222,Coalición Federal,reforma_politica,favor
D222,Coalición Federal,dnu_delegadas,contra
D222,Coalición Federal,tarifas_energia,contra
D223,Coalición Federal,ley_bases,ausente
D223,Coalición Federal,reforma_laboral,contra
D223,Coalición Federal,presupuesto,contra
D223,Coalición Federal,privatizaciones,contra
D223,Coalición Federal,retenciones_agro,favor
D223,Coalición Federal,coparticipacion,favor
D223,Coalición Federal,obra_publica_prov,favor
D223,Coalición Federal,emergencia_jubilados,ausente
D223,Coalición Federal,financiamiento_univ,favor
D223,Coalición Federal,salud_emergencia,favor
D223,Coalición Federal,boleta_unica,favor
D223,Coalición Federal,ficha_limpia,contra
D223,Coalición Federal,reforma_politica,favor
D223,Coalición Federal,dnu_delegadas,contra
D223,Coalición Federal,tarifas_energia,contra
D224,Coalición Federal,ley_bases,contra
D224,Coalición Federal,reforma_laboral,contra
D224,Coalición Federal,presupuesto,favor
D224,Coalición Federal,privatizaciones,contra
D224,Coalición Federal,retenciones_agro,contra
D224,Coalición Federal,coparticipacion,favor
D224,Coalición Federal,obra_publica_prov,favor
D224,Coalición Federal,emergencia_jubilados,ausente
D224,Coalición Federal,financiamiento_univ,favor
D224,Coalición Federal,salud_emergencia,favor
D224,Coalición Federal,boleta_unica,favor
D224,Coalición Federal,ficha_limpia,favor
D224,Coalición Federal,reforma_politica,favor
D224,Coalición Federal,dnu_delegadas,contra
D224,Coalición Federal,tarifas_energia,ausente
D225,Coalición Federal,ley_bases,contra
D225,Coalición Federal,reforma_laboral,contra
D225,Coalición Federal,presupuesto,contra
D225,Coalición Federal,privatizaciones,contra
D225,Coalición Federal,retenciones_agro,contra
D225,Coalición Federal,coparticipacion,ausente
D225,Coalición Federal,obra_publica_prov,favor
D225,Coalición Federal,emergencia_jubilados,favor
D225,Coalición Federal,financiamiento_univ,favor
D225,Coalición Federal,salud_emergencia,favor
D225,Coalición Federal,boleta_unica,contra
D225,Coalición Federal,ficha_limpia,contra
D225,Coalición Federal,reforma_politica,contra
D225,Coalición Federal,dnu_delegadas,contra
D225,Coalición Federal,tarifas_energia,contra
D226,Coalición Federal,ley_bases,contra
D226,Coalición Federal,reforma_laboral,ausente
D226,Coalición Federal,presupuesto,favor
D226,Coalición Federal,privatizaciones,ausente
D226,Coalición Federal,retenciones_agro,favor
D226,Coalición Federal,coparticipacion,favor
D226,Coalición Federal,obra_publica_prov,ausente
D226,Coalición Federal,emergencia_jubilados,contra
D226,Coalición Federal,financiamiento_univ,favor
D226,Coalición Federal,salud_emergencia,favor
D226,Coalición Federal,boleta_unica,favor
D226,Coalición Federal,ficha_limpia,favor
D226,Coalición Federal,reforma_politica,favor
D226,Coalición Federal,dnu_delegadas,favor
D226,Coalición Federal,tarifas_energia,contra
D227,Coalición Federal,ley_bases,favor
D227,Coalición Federal,reforma_laboral,contra
D227,Coalición Federal,presupuesto,contra
D227,Coalición Federal,privatizaciones,contra
D227,Coalición Federal,retenciones_agro,favor
D227,Coalición Federal,coparticipacion,contra
D227,Coalición Federal,obra_publica_prov,favor
D227,Coalición Federal,emergencia_jubilados,contra
D227,Coalición Federal,financiamiento_univ,contra
D227,Coalición Federal,salud_emergencia,favor
D227,Coalición Federal,boleta_unica,favor
D227,Coalición Federal,ficha_limpia,favor
D227,Coalición Federal,reforma_politica,contra
D227,Coalición Federal,dnu_delegadas,favor
D227,Coalición Federal,tarifas_energia,favor
D228,Coalición Federal,ley_bases,favor
D228,Coalición Federal,reforma_laboral,contra
D228,Coalición Federal,presupuesto,favor
D228,Coalición Federal,privatizaciones,contra
D228,Coalición Federal,retenciones_agro,favor
D228,Coalición Federal,coparticipacion,favor
D228,Coalición Federal,obra_publica_prov,favor
D228,Coalición Federal,emergencia_jubilados,contra
D228,Coalición Federal,financiamiento_univ,favor
D228,Coalición Federal,salud_emergencia,favor
D228,Coalición Federal,boleta_unica,favor
D228,Coalición Federal,ficha_limpia,favor
D228,Coalición Federal,reforma_politica,contra
D228,Coalición Federal,dnu_delegadas,contra
D228,Coalición Federal,tarifas_energia,contra
D229,Coalición Federal,ley_bases,contra
D229,Coalición Federal,reforma_laboral,contra
D229,Coalición Federal,presupuesto,contra
D229,Coalición Federal,privatizaciones,contra
D229,Coalición Federal,retenciones_agro,favor
D229,Coalición Federal,coparticipacion,favor
D229,Coalición Federal,obra_publica_prov,favor
D229,Coalición Federal,emergencia_jubilados,contra
D229,Coalición Federal,financiamiento_univ,favor
D229,Coalición Federal,salud_emergencia,favor
D229,Coalición Federal,boleta_unica,favor
D229,Coalición Federal,ficha_limpia,contra
D229,Coalición Federal,reforma_politica,contra
D229,Coalición Federal,dnu_delegadas,contra
D229,Coalición Federal,tarifas_energia,ausente
D230,Coalición Federal,ley_bases,contra
D230,Coalición Federal,reforma_laboral,contra
D230,Coalición Federal,presupuesto,favor
D230,Coalición Federal,privatizaciones,contra
D230,Coalición Federal,retenciones_agro,favor
D230,Coalición Federal,coparticipacion,favor
D230,Coalición Federal,obra_publica_prov,favor
D230,Coalición Federal,emergencia_jubilados,contra
D230,Coalición Federal,financiamiento_univ,favor
D230,Coalición Federal,salud_emergencia,favor
D230,Coalición Federal,boleta_unica,contra
D230,Coalición Federal,ficha_limpia,contra
D230,Coalición Federal,reforma_politica,favor
D230,Coalición Federal,dnu_delegadas,contra
D230,Coalición Federal,tarifas_energia,ausente
D231,Izquierda,ley_bases,contra
D231,Izquierda,reforma_laboral,contra
D231,Izquierda,presupuesto,contra
D231,Izquierda,privatizaciones,contra
D231,Izquierda,retenciones_agro,contra
D231,Izquierda,coparticipacion,favor
D231,Izquierda,obra_publica_prov,favor
D231,Izquierda,emergencia_jubilados,favor
D231,Izquierda,financiamiento_univ,favor
D231,Izquierda,salud_emergencia,favor
D231,Izquierda,boleta_unica,favor
D231,Izquierda,ficha_limpia,favor
D231,Izquierda,reforma_politica,contra
D231,Izquierda,dnu_delegadas,ausente
D231,Izquierda,tarifas_energia,favor
D232,Izquierda,ley_bases,contra
D232,Izquierda,reforma_laboral,contra
D232,Izquierda,presupuesto,contra
D232,Izquierda,privatizaciones,contra
D232,Izquierda,retenciones_agro,contra
D232,Izquierda,coparticipacion,favor
D232,Izquierda,obra_publica_prov,favor
D232,Izquierda,emergencia_jubilados,favor
D232,Izquierda,financiamiento_univ,favor
D232,Izquierda,salud_emergencia,favor
D232,Izquierda,boleta_unica,ausente
D232,Izquierda,ficha_limpia,contra
D232,Izquierda,reforma_politica,contra
D232,Izquierda,dnu_delegadas,contra
D232,Izquierda,tarifas_energia,contra
D233,Izquierda,ley_bases,contra
D233,Izquierda,reforma_laboral,contra
D233,Izquierda,presupuesto,contra
D233,Izquierda,privatizaciones,contra
D233,Izquierda,retenciones_agro,contra
D233,Izquierda,coparticipacion,favor
D233,Izquierda,obra_publica_prov,favor
D233,Izquierda,emergencia_jubilados,ausente
D233,Izquierda,financiamiento_univ,favor
D233,Izquierda,salud_emergencia,favor
D233,Izquierda,boleta_unica,contra
D233,Izquierda,ficha_limpia,favor
D233,Izquierda,reforma_politica,contra
D233,Izquierda,dnu_delegadas,contra
D233,Izquierda,tarifas_energia,ausente
D234,Izquierda,ley_bases,contra
D234,Izquierda,reforma_laboral,contra
D234,Izquierda,presupuesto,contra
D234,Izquierda,privatizaciones,ausente
D234,Izquierda,retenciones_agro,contra
D234,Izquierda,coparticipacion,contra
D234,Izquierda,obra_publica_prov,favor
D234,Izquierda,emergencia_jubilados,ausente
D234,Izquierda,financiamiento_univ,favor
D234,Izquierda,salud_emergencia,favor
D234,Izquierda,boleta_unica,contra
D234,Izquierda,ficha_limpia,favor
D234,Izquierda,reforma_politica,contra
D234,Izquierda,dnu_delegadas,contra
D234,Izquierda,tarifas_energia,ausente
D235,Izquierda,ley_bases,contra
D235,Izquierda,reforma_laboral,contra
D235,Izquierda,presupuesto,contra
D235,Izquierda,privatizaciones,contra
D235,Izquierda,retenciones_agro,contra
D235,Izquierda,coparticipacion,contra
D235,Izquierda,obra_publica_prov,favor
D235,Izquierda,emergencia_jubilados,favor
D235,Izquierda,financiamiento_univ,favor
D235,Izquierda,salud_emergencia,favor
D235,Izquierda,boleta_unica,contra
D235,Izquierda,ficha_limpia,favor
D235,Izquierda,reforma_politica,favor
D235,Izquierda,dnu_delegadas,contra
D235,Izquierda,tarifas_energia,contra
D236,Provinciales,ley_bases,contra
D236,Provinciales,reforma_laboral,favor
D236,Provinciales,presupuesto,contra
D236,Provinciales,privatizaciones,contra
D236,Provinciales,retenciones_agro,favor
D236,Provinciales,coparticipacion,favor
D236,Provinciales,obra_publica_prov,favor
D236,Provinciales,emergencia_jubilados,contra
D236,Provinciales,financiamiento_univ,favor
D236,Provinciales,salud_emergencia,favor
D236,Provinciales,boleta_unica,ausente
D236,Provinciales,ficha_limpia,favor
D236,Provinciales,reforma_politica,favor
D236,Provinciales,dnu_delegadas,contra
D236,Provinciales,tarifas_energia,contra
D237,Provinciales,ley_bases,contra
D237,Provinciales,reforma_laboral,contra
D237,Provinciales,presupuesto,contra
D237,Provinciales,privatizaciones,contra
D237,Provinciales,retenciones_agro,contra
D237,Provinciales,coparticipacion,favor
D237,Provinciales,obra_publica_prov,favor
D237,Provinciales,emergencia_jubilados,favor
D237,Provinciales,financiamiento_univ,favor
D237,Provinciales,salud_emergencia,favor
D237,Provinciales,boleta_unica,contra
D237,Provinciales,ficha_limpia,favor
D237,Provinciales,reforma_politica,favor
D237,Provinciales,dnu_delegadas,contra
D237,Provinciales,tarifas_energia,contra
D238,Provinciales,ley_bases,favor
D238,Provinciales,reforma_laboral,favor
D238,Provinciales,presupuesto,contra
D238,Provinciales,privatizaciones,favor
D238,Provinciales,retenciones_agro,favor
D238,Provinciales,coparticipacion,favor
D238,Provinciales,obra_publica_prov,favor
D238,Provinciales,emergencia_jubilados,contra
D238,Provinciales,financiamiento_univ,favor
D238,Provinciales,salud_emergencia,contra
D238,Provinciales,boleta_unica,favor
D238,Provinciales,ficha_limpia,favor
D238,Provinciales,reforma_politica,favor
D238,Provinciales,dnu_delegadas,contra
D238,Provinciales,tarifas_energia,favor
D239,Provinciales,ley_bases,favor
D239,Provinciales,reforma_laboral,favor
D239,Provinciales,presupuesto,favor
D239,Provinciales,privatizaciones,contra
D239,Provinciales,retenciones_agro,favor
D239,Provinciales,coparticipacion,favor
D239,Provinciales,obra_publica_prov,favor
D239,Provinciales,emergencia_jubilados,favor
D239,Provinciales,financiamiento_univ,favor
D239,Provinciales,salud_emergencia,favor
D239,Provinciales,boleta_unica,favor
D239,Provinciales,ficha_limpia,favor
D239,Provinciales,reforma_politica,favor
D239,Provinciales,dnu_delegadas,ausente
D239,Provinciales,tarifas_energia,favor
D240,Provinciales,ley_bases,contra
D240,Provinciales,reforma_laboral,contra
D240,Provinciales,presupuesto,contra
D240,Provinciales,privatizaciones,contra
D240,Provinciales,retenciones_agro,contra
D240,Provinciales,coparticipacion,favor
D240,Provinciales,obra_publica_prov,favor
D240,Provinciales,emergencia_jubilados,favor
D240,Provinciales,financiamiento_univ,favor
D240,Provinciales,salud_emergencia,favor
D240,Provinciales,boleta_unica,contra
D240,Provinciales,ficha_limpia,contra
D240,Provinciales,reforma_politica,ausente
D240,Provinciales,dnu_delegadas,contra
D240,Provinciales,tarifas_energia,contra
D241,Provinciales,ley_bases,favor
D241,Provinciales,reforma_laboral,favor
D241,Provinciales,presupuesto,contra
D241,Provinciales,privatizaciones,contra
D241,Provinciales,retenciones_agro,contra
D241,Provinciales,coparticipacion,favor
D241,Provinciales,obra_publica_prov,favor
D241,Provinciales,emergencia_jubilados,contra
D241,Provinciales,financiamiento_univ,favor
D241,Provinciales,salud_emergencia,contra
D241,Provinciales,boleta_unica,favor
D241,Provinciales,ficha_limpia,ausente
D241,Provinciales,reforma_politica,contra
D241,Provinciales,dnu_delegadas,contra
D241,Provinciales,tarifas_energia,contra
D242,Provinciales,ley_bases,contra
D242,Provinciales,reforma_laboral,ausente
D242,Provinciales,presupuesto,contra
D242,Provinciales,privatizaciones,favor
D242,Provinciales,retenciones_agro,favor
D242,Provinciales,coparticipacion,favor
D242,Provinciales,obra_publica_prov,favor
D242,Provinciales,emergencia_jubilados,favor
D242,Provinciales,financiamiento_univ,favor
D242,Provinciales,salud_emergencia,contra
D242,Provinciales,boleta_unica,favor
D242,Provinciales,ficha_limpia,favor
D242,Provinciales,reforma_politica,favor
D242,Provinciales,dnu_delegadas,contra
D242,Provinciales,tarifas_energia,contra
D243,Provinciales,ley_bases,favor
D243,Provinciales,reforma_laboral,contra
D243,Provinciales,presupuesto,favor
D243,Provinciales,privatizaciones,favor
D243,Provinciales,retenciones_agro,contra
D243,Provinciales,coparticipacion,contra
D243,Provinciales,obra_publica_prov,contra
D243,Provinciales,emergencia_jubilados,favor
D243,Provinciales,financiamiento_univ,favor
D243,Provinciales,salud_emergencia,favor
D243,Provinciales,boleta_unica,contra
D243,Provinciales,ficha_limpia,contra
D243,Provinciales,reforma_politica,favor
D243,Provinciales,dnu_delegadas,contra
D243,Provinciales,tarifas_energia,contra
D244,Provinciales,ley_bases,favor
D244,Provinciales,reforma_laboral,favor
D244,Provinciales,presupuesto,ausente
D244,Provinciales,privatizaciones,favor
D244,Provinciales,retenciones_agro,favor
D244,Provinciales,coparticipacion,ausente
D244,Provinciales,obra_publica_prov,favor
D244,Provinciales,emergencia_jubilados,contra
D244,Provinciales,financiamiento_univ,contra
D244,Provinciales,salud_emergencia,favor
D244,Provinciales,boleta_unica,favor
D244,Provinciales,ficha_limpia,favor
D244,Provinciales,reforma_politica,favor
D244,Provinciales,dnu_delegadas,contra
D244,Provinciales,tarifas_energia,favor
D245,Provinciales,ley_bases,contra
D245,Provinciales,reforma_laboral,contra
D245,Provinciales,presupuesto,contra
D245,Provinciales,privatizaciones,ausente
D245,Provinciales,retenciones_agro,favor
D245,Provinciales,coparticipacion,favor
D245,Provinciales,obra_publica_prov,favor
D245,Provinciales,emergencia_jubilados,favor
D245,Provinciales,financiamiento_univ,favor
D245,Provinciales,salud_emergencia,favor
D245,Provinciales,boleta_unica,favor
D245,Provinciales,ficha_limpia,favor
D245,Provinciales,reforma_politica,favor
D245,Provinciales,dnu_delegadas,contra
D245,Provinciales,tarifas_energia,contra
D246,Provinciales,ley_bases,contra
D246,Provinciales,reforma_laboral,contra
D246,Provinciales,presupuesto,contra
D246,Provinciales,privatizaciones,contra
D246,Provinciales,retenciones_agro,contra
D246,Provinciales,coparticipacion,favor
D246,Provinciales,obra_publica_prov,favor
D246,Provinciales,emergencia_jubilados,favor
D246,Provinciales,financiamiento_univ,favor
D246,Provinciales,salud_emergencia,favor
D246,Provinciales,boleta_unica,contra
D246,Provinciales,ficha_limpia,favor
D246,Provinciales,reforma_politica,favor
D246,Provinciales,dnu_delegadas,contra
D246,Provinciales,tarifas_energia,contra
D247,Provinciales,ley_bases,contra
D247,Provinciales,reforma_laboral,contra
D247,Provinciales,presupuesto,contra
D247,Provinciales,privatizaciones,contra
D247,Provinciales,retenciones_agro,favor
D247,Provinciales,coparticipacion,favor
D247,Provinciales,obra_publica_prov,favor
D247,Provinciales,emergencia_jubilados,contra
D247,Provinciales,financiamiento_univ,favor
D247,Provinciales,salud_emergencia,favor
D247,Provinciales,boleta_unica,favor
D247,Provinciales,ficha_limpia,contra
D247,Provinciales,reforma_politica,favor
D247,Provinciales,dnu_delegadas,contra
D247,Provinciales,tarifas_energia,contra
D248,Provinciales,ley_bases,contra
D248,Provinciales,reforma_laboral,contra
D248,Provinciales,presupuesto,contra
D248,Provinciales,privatizaciones,contra
D248,Provinciales,retenciones_agro,favor
D248,Provinciales,coparticipacion,favor
D248,Provinciales,obra_publica_prov,favor
D248,Provinciales,emergencia_jubilados,favor
D248,Provinciales,financiamiento_univ,favor
D248,Provinciales,salud_emergencia,favor
D248,Provinciales,boleta_unica,favor
D248,Provinciales,ficha_limpia,contra
D248,Provinciales,reforma_politica,favor
D248,Provinciales,dnu_delegadas,contra
D248,Provinciales,tarifas_energia,contra
D249,Provinciales,ley_bases,contra
D249,Provinciales,reforma_laboral,contra
D249,Provinciales,presupuesto,contra
D249,Provinciales,privatizaciones,contra
D249,Provinciales,retenciones_agro,contra
D249,Provinciales,coparticipacion,favor
D249,Provinciales,obra_publica_prov,favor
D249,Provinciales,emergencia_jubilados,favor
D249,Provinciales,financiamiento_univ,favor
D249,Provinciales,salud_emergencia,favor
D249,Provinciales,boleta_unica,contra
D249,Provinciales,ficha_limpia,contra
D249,Provinciales,reforma_politica,favor
D249,Provinciales,dnu_delegadas,contra
D249,Provinciales,tarifas_energia,contra
D250,Provinciales,ley_bases,ausente
D250,Provinciales,reforma_laboral,ausente
D250,Provinciales,presupuesto,contra
D250,Provinciales,privatizaciones,contra
D250,Provinciales,retenciones_agro,favor
D250,Provinciales,coparticipacion,favor
D250,Provinciales,obra_publica_prov,favor
D250,Provinciales,emergencia_jubilados,favor
D250,Provinciales,financiamiento_univ,favor
D250,Provinciales,salud_emergencia,favor
D250,Provinciales,boleta_unica,favor
D250,Provinciales,ficha_limpia,favor
D250,Provinciales,reforma_politica,favor
D250,Provinciales,dnu_delegadas,contra
D250,Provinciales,tarifas_energia,contra
D251,Provinciales,ley_bases,contra
D251,Provinciales,reforma_laboral,contra
D251,Provinciales,presupuesto,ausente
D251,Provinciales,privatizaciones,contra
D251,Provinciales,retenciones_agro,favor
D251,Provinciales,coparticipacion,favor
D251,Provinciales,obra_publica_prov,favor
D251,Provinciales,emergencia_jubilados,favor
D251,Provinciales,financiamiento_univ,favor
D251,Provinciales,salud_emergencia,favor
D251,Provinciales,boleta_unica,favor
D251,Provinciales,ficha_limpia,favor
D251,Provinciales,reforma_politica,favor
D251,Provinciales,dnu_delegadas,contra
D251,Provinciales,tarifas_energia,contra
D252,Provinciales,ley_bases,contra
D252,Provinciales,reforma_laboral,contra
D252,Provinciales,presupuesto,favor
D252,Provinciales,privatizaciones,contra
D252,Provinciales,retenciones_agro,favor
D252,Provinciales,coparticipacion,favor
D252,Provinciales,obra_publica_prov,favor
D252,Provinciales,emergencia_jubilados,contra
D252,Provinciales,financiamiento_univ,favor
D252,Provinciales,salud_emergencia,favor
D252,Provinciales,boleta_unica,contra
D252,Provinciales,ficha_limpia,favor
D252,Provinciales,reforma_politica,favor
D252,Provinciales,dnu_delegadas,contra
D252,Provinciales,tarifas_energia,contra
D253,Provinciales,ley_bases,contra
D253,Provinciales,reforma_laboral,contra
D253,Provinciales,presupuesto,contra
D253,Provinciales,privatizaciones,contra
D253,Provinciales,retenciones_agro,favor
D253,Provinciales,coparticipacion,favor
D253,Provinciales,obra_publica_prov,favor
D253,Provinciales,emergencia_jubilados,favor
D253,Provinciales,financiamiento_univ,favor
D253,Provinciales,salud_emergencia,favor
D253,Provinciales,boleta_unica,contra
D253,Provinciales,ficha_limpia,favor
D253,Provinciales,reforma_politica,favor
D253,Provinciales,dnu_delegadas,contra
D253,Provinciales,tarifas_energia,contra
D254,Provinciales,ley_bases,contra
D254,Provinciales,reforma_laboral,contra
D254,Provinciales,presupuesto,contra
D254,Provinciales,privatizaciones,contra
D254,Provinciales,retenciones_agro,favor
D254,Provinciales,coparticipacion,favor
D254,Provinciales,obra_publica_prov,favor
D254,Provinciales,emergencia_jubilados,ausente
D254,Provinciales,financiamiento_univ,favor
D254,Provinciales,salud_emergencia,favor
D254,Provinciales,boleta_unica,ausente
D254,Provinciales,ficha_limpia,contra
D254,Provinciales,reforma_politica,favor
D254,Provinciales,dnu_delegadas,contra
D254,Provinciales,tarifas_energia,contra
D255,Provinciales,ley_bases,contra
D255,Provinciales,reforma_laboral,contra
D255,Provinciales,presupuesto,favor
D255,Provinciales,privatizaciones,contra
D255,Provinciales,retenciones_agro,contra
D255,Provinciales,coparticipacion,favor
D255,Provinciales,obra_publica_prov,favor
D255,Provinciales,emergencia_jubilados,favor
D255,Provinciales,financiamiento_univ,favor
D255,Provinciales,salud_emergencia,favor
D255,Provinciales,boleta_unica,favor
D255,Provinciales,ficha_limpia,favor
D255,Provinciales,reforma_politica,favor
D255,Provinciales,dnu_delegadas,contra
D255,Provinciales,tarifas_energia,contra
D256,Provinciales,ley_bases,contra
D256,Provinciales,reforma_laboral,contra
D256,Provinciales,presupuesto,contra
D256,Provinciales,privatizaciones,contra
D256,Provinciales,retenciones_agro,ausente
D256,Provinciales,coparticipacion,favor
D256,Provinciales,obra_publica_prov,favor
D256,Provinciales,emergencia_jubilados,favor
D256,Provinciales,financiamiento_univ,favor
D256,Provinciales,salud_emergencia,contra
D256,Provinciales,boleta_unica,favor
D256,Provinciales,ficha_limpia,favor
D256,Provinciales,reforma_politica,favor
D256,Provinciales,dnu_delegadas,ausente
D256,Provinciales,tarifas_energia,contra
